"Name","Created","Runtime","End Time","Hostname","ID","Notes","GPU Type","State","Updated","Tags","CKAS/layer1","CKAS/layer2","CKAS/layer3","CKAS/layer4","CKAS/layer5","CKAS/layer6","TEST/accuracy","TRAIN/accuracy","TRAIN/loss"
"conv4 cifar10 shuffle_degree: 4 5 fintuning with 5000 samples","2024-01-10T20:19:32.000Z","186","2024-01-10T20:22:38.000Z","matar","sa77vqd9","-","NVIDIA TITAN RTX","finished","2024-01-10T20:22:38.000Z","","0.9910777553553136","0.9532090112847986","0.793483406330671","0.43571821258825993","0.35055688457055606","","14.6","99.98","0.010882966155126976"
"conv4 cifar10 shuffle_degree: 1 5 fintuning with 5000 samples","2024-01-10T20:18:43.000Z","170","2024-01-10T20:21:33.000Z","matar","3jfstdim","-","NVIDIA TITAN RTX","finished","2024-01-10T20:21:33.000Z","","0.9966663364632496","0.9669931267054054","0.8860292021923855","0.5331215578711033","0.551572975291022","","27.56","100","0.0066235339562675565"
"conv4 cifar10 shuffle_degree: 9 4 fintuning with 5000 samples","2024-01-10T20:16:50.000Z","180","2024-01-10T20:19:50.000Z","matar","3la2d6uj","-","NVIDIA TITAN RTX","finished","2024-01-10T20:19:50.000Z","","0.9762938074286897","0.8985541750544491","0.7339692295319729","0.34971310410483514","0.020774048920875293","","10.24","99.94","0.03075262606381231"
"conv4 cifar10 shuffle_degree: 2 4 fintuning with 5000 samples","2024-01-10T20:16:46.000Z","181","2024-01-10T20:19:47.000Z","matar","kj2dlz2b","-","NVIDIA TITAN RTX","finished","2024-01-10T20:19:47.000Z","","0.9926765869171776","0.9565141854924476","0.8637418541846367","0.4713798484899425","0.4699044776637972","","20.98","100","0.0071903133785624984"
"conv4 cifar10 4 fintuning with 5000 samples","2024-01-10T20:16:42.000Z","181","2024-01-10T20:19:43.000Z","matar","3qbhyl3d","-","NVIDIA TITAN RTX","finished","2024-01-10T20:19:43.000Z","","0.9960411661815252","0.9745423975846796","0.9175290177046936","0.6050405505411854","0.7060117542679057","","59.62","100","0.003328889365171551"
"conv4 cifar10 shuffle_degree: 4 4 fintuning with 5000 samples","2024-01-10T20:16:28.000Z","178","2024-01-10T20:19:26.000Z","matar","1a0umqei","-","NVIDIA TITAN RTX","finished","2024-01-10T20:19:26.000Z","","0.9926147388575176","0.9417936795145924","0.8197539944023023","0.4229745930785676","0.3007754278992063","","14.84","99.98","0.018861410887259396"
"conv4 cifar10 shuffle_degree: 1 4 fintuning with 5000 samples","2024-01-10T20:15:52.000Z","166","2024-01-10T20:18:38.000Z","matar","2nyvs0pp","-","NVIDIA TITAN RTX","finished","2024-01-10T20:18:38.000Z","","0.9879210665857278","0.969930064048407","0.9019425105790349","0.5241401254011296","0.5495242987019491","","27.54","100","0.005129103502851858"
"conv4 cifar10 shuffle_degree: 9 3 fintuning with 5000 samples","2024-01-10T20:13:39.000Z","184","2024-01-10T20:16:43.000Z","matar","2zc3xmqq","-","NVIDIA TITAN RTX","finished","2024-01-10T20:16:43.000Z","","0.9779068665193608","0.931549732841284","0.8204448325955465","0.4005597460967249","0.01524642891594523","","10.2","99.96","0.020599627259311973"
"conv4 cifar10 shuffle_degree: 2 3 fintuning with 5000 samples","2024-01-10T20:13:34.000Z","186","2024-01-10T20:16:40.000Z","matar","30rlh2gv","-","NVIDIA TITAN RTX","finished","2024-01-10T20:16:40.000Z","","0.9844634558550744","0.947614100034759","0.862770078493297","0.5179195018501374","0.5104668987762658","","21.06","99.98","0.017873114040180757"
"conv4 cifar10 3 fintuning with 5000 samples","2024-01-10T20:13:32.000Z","183","2024-01-10T20:16:35.000Z","matar","1igrxozh","-","NVIDIA TITAN RTX","finished","2024-01-10T20:16:35.000Z","","0.9939728356619378","0.980651722904088","0.9205710301617724","0.6175175974463797","0.6947794885725219","","60.28","100","0.00308131436805484"
"conv4 cifar10 shuffle_degree: 4 3 fintuning with 5000 samples","2024-01-10T20:13:25.000Z","176","2024-01-10T20:16:21.000Z","matar","r02tfwsz","-","NVIDIA TITAN RTX","finished","2024-01-10T20:16:21.000Z","","0.9958372839838586","0.9561198434150008","0.8298475344702649","0.4760384117997617","0.33527750254586547","","14.54","100","0.01159761776216328"
"conv4 cifar10 shuffle_degree: 1 3 fintuning with 5000 samples","2024-01-10T20:12:58.000Z","168","2024-01-10T20:15:46.000Z","matar","1x412en5","-","NVIDIA TITAN RTX","finished","2024-01-10T20:15:46.000Z","","0.9906736264360804","0.96708216489702","0.901768308319239","0.5511056405640431","0.5653239837292776","","28.3","100","0.007569640102220853"
"conv4 cifar10 shuffle_degree: 9 2 fintuning with 5000 samples","2024-01-10T20:10:22.000Z","191","2024-01-10T20:13:33.000Z","matar","1jsnl7c3","-","NVIDIA TITAN RTX","finished","2024-01-10T20:13:33.000Z","","0.9854807843641776","0.9414245155109568","0.8302719452380797","0.39574524329463134","0.02747627857705415","","10.58","99.96","0.012270000782516449"
"conv4 cifar10 shuffle_degree: 2 2 fintuning with 5000 samples","2024-01-10T20:10:17.000Z","191","2024-01-10T20:13:28.000Z","matar","2iuzp2vl","-","NVIDIA TITAN RTX","finished","2024-01-10T20:13:28.000Z","","0.9906363798456812","0.9526319547792717","0.8785356825327388","0.4926011308120293","0.4870343806286323","","20.46","100","0.00838745368057328"
"conv4 cifar10 2 fintuning with 5000 samples","2024-01-10T20:10:15.000Z","191","2024-01-10T20:13:26.000Z","matar","1e9zqreu","-","NVIDIA TITAN RTX","finished","2024-01-10T20:13:26.000Z","","0.9864694280522728","0.9693635564177632","0.9188289111761058","0.6119325690958815","0.6976971309557202","","59.08","100","0.0036798957320060698"
"conv4 cifar10 shuffle_degree: 4 2 fintuning with 5000 samples","2024-01-10T20:10:12.000Z","187","2024-01-10T20:13:19.000Z","matar","22b48n3d","-","NVIDIA TITAN RTX","finished","2024-01-10T20:13:19.000Z","","0.9888141746793152","0.9456954309620664","0.8308370871854398","0.43682686110580304","0.33292881428834165","","14.32","99.98","0.007772139679925267"
"conv4 cifar10 shuffle_degree: 1 2 fintuning with 5000 samples","2024-01-10T20:09:59.000Z","173","2024-01-10T20:12:52.000Z","matar","1gcbweer","-","NVIDIA TITAN RTX","finished","2024-01-10T20:12:52.000Z","","0.9895543761333198","0.9583262475636656","0.9037965103936684","0.5416142190064611","0.5345205184894859","","27.6","100","0.007862331812080162"
"conv4 cifar10 shuffle_degree: 1 1 fintuning with 5000 samples","2024-01-10T20:06:38.000Z","195","2024-01-10T20:09:53.000Z","matar","24jfamxg","-","NVIDIA TITAN RTX","finished","2024-01-10T20:09:53.000Z","","0.9936666421961052","0.9537890739934816","0.8539956057332724","0.5258158292767142","0.5610984267243698","","28.74","100","0.011799520414002286"
"conv4 cifar10 shuffle_degree: 9 1 fintuning with 5000 samples","2024-01-10T20:06:38.000Z","218","2024-01-10T20:10:16.000Z","matar","2qe3xhd6","-","NVIDIA TITAN RTX","finished","2024-01-10T20:10:16.000Z","","0.9924278591781298","0.9511071902132272","0.8048271281708138","0.3867500923419057","0.019251660192609033","","10.64","99.98","0.023900462756419827"
"conv4 cifar10 shuffle_degree: 4 1 fintuning with 5000 samples","2024-01-10T20:06:38.000Z","208","2024-01-10T20:10:06.000Z","matar","32qlcazt","-","NVIDIA TITAN RTX","finished","2024-01-10T20:10:06.000Z","","0.9852787778323804","0.9648622397066664","0.8517773954965691","0.44925421514400754","0.3004400101466826","","14.86","100","0.01831084408554112"
"conv4 cifar10 shuffle_degree: 2 1 fintuning with 5000 samples","2024-01-10T20:06:38.000Z","213","2024-01-10T20:10:11.000Z","matar","ulh8sp6b","-","NVIDIA TITAN RTX","finished","2024-01-10T20:10:11.000Z","","0.9900664782972796","0.9607711554447176","0.8360194870210164","0.4946503028631381","0.49364058635556657","","20.88","100","0.017458002664338633"
"conv4 cifar10 1 fintuning with 5000 samples","2024-01-10T20:06:38.000Z","212","2024-01-10T20:10:10.000Z","matar","zsgn27cb","-","NVIDIA TITAN RTX","finished","2024-01-10T20:10:10.000Z","","0.9909832943620702","0.9647538502128364","0.911350011199352","0.6050361375866637","0.7065993510500723","","59.3","100","0.00424511673797966"
"conv4 cifar10 5 training size 4096","2024-01-10T19:52:35.000Z","833","2024-01-10T20:06:28.000Z","matar","27rdskec","-","NVIDIA TITAN RTX","finished","2024-01-10T20:06:28.000Z","","0.9894089485326466","0.9327896398589356","0.8202784348709716","0.3775634553538359","0.17311677994600333","","55.19","100","0.00048493724830223073"
"conv4 cifar10 5 training size 1024","2024-01-10T19:41:59.000Z","670","2024-01-10T19:53:09.000Z","matar","28swruhy","-","NVIDIA TITAN RTX","finished","2024-01-10T19:53:09.000Z","","0.998850804802624","0.975082411322343","0.9130224129683367","0.4823267615062237","0.2493304716603141","","41.8","100","0.0010251718467770845"
"conv4 cifar10 4 training size 4096","2024-01-10T19:38:01.000Z","868","2024-01-10T19:52:29.000Z","matar","qiv11hja","-","NVIDIA TITAN RTX","finished","2024-01-10T19:52:29.000Z","","0.9874771877686068","0.9278662565522824","0.7966989673579977","0.36157260969971833","0.12086586717289176","","55.8","100","0.00043378711563946126"
"conv4 cifar10 5 training size 256","2024-01-10T19:38:00.000Z","655","2024-01-10T19:48:55.000Z","matar","4vce7upt","-","NVIDIA TITAN RTX","finished","2024-01-10T19:48:55.000Z","","0.999672945096662","0.9865135699544372","0.9480756762388584","0.6305576745069941","0.34545250215324674","","31.48","100","0.0019881491462001577"
"conv4 cifar10 5 training size 64","2024-01-10T19:36:54.000Z","642","2024-01-10T19:47:36.000Z","matar","1vpexhzs","-","NVIDIA TITAN RTX","finished","2024-01-10T19:47:36.000Z","","0.999897459076328","0.9943307160421406","0.9686239019801648","0.8033599282207534","0.4232182132191544","","20.15","100","0.003014118992723525"
"conv4 cifar10 4 training size 1024","2024-01-10T19:29:42.000Z","730","2024-01-10T19:41:52.000Z","matar","1xa13ld9","-","NVIDIA TITAN RTX","finished","2024-01-10T19:41:52.000Z","","0.996577378043502","0.9591016469125856","0.8782097898333092","0.4547960737970141","0.17516828395247994","","42.87","100","0.0008854463212628616"
"conv4 cifar10 4 training size 256","2024-01-10T19:26:19.000Z","695","2024-01-10T19:37:54.000Z","matar","25g9r4l3","-","NVIDIA TITAN RTX","finished","2024-01-10T19:37:54.000Z","","0.9990814451239896","0.974817215635927","0.9044096283715632","0.6010288010410179","0.23870629159849335","","32.81","100","0.0018537508003646508"
"conv4 cifar10 4 training size 64","2024-01-10T19:25:27.000Z","681","2024-01-10T19:36:48.000Z","matar","hg7rvful","-","NVIDIA TITAN RTX","finished","2024-01-10T19:36:48.000Z","","0.999834360725108","0.9904091196965188","0.9574733117611636","0.7818600898372537","0.3781036844290314","","21.1","100","0.0027285744436085224"
"conv4 cifar10 3 training size 4096","2024-01-10T19:21:35.000Z","980","2024-01-10T19:37:55.000Z","matar","10qcirgn","-","NVIDIA TITAN RTX","finished","2024-01-10T19:37:55.000Z","","0.9846956439582504","0.9381833388976896","0.8587453795691679","0.4228908319596776","0.12678087345303388","","55.86","100","0.0004652497099186803"
"vgg16 cifar10 shuffle_degree: 2 5 training size 50000","2024-01-10T19:19:24.000Z","7934","2024-01-10T21:31:38.000Z","matar","ddleicox","-","NVIDIA TITAN RTX","finished","2024-01-10T21:31:38.000Z","","0.9047840752748542","0.6894610885495289","0.4439386144396937","0.2630835202419804","0.07962526649911898","0.0954374039500312","27.12","98.44","0.05735980094096463"
"vgg16 cifar10 5 training size 50000","2024-01-10T19:19:23.000Z","7936","2024-01-10T21:31:39.000Z","matar","3il41myi","-","NVIDIA TITAN RTX","finished","2024-01-10T21:31:39.000Z","","0.8641796112934916","0.6626354240467818","0.3941808449660731","0.24463702304399965","0.10782466502643578","0.11606713470317806","79.69","99.552","0.011817034469079056"
"vgg16 cifar10 shuffle_degree: 9 5 training size 50000","2024-01-10T19:19:23.000Z","7936","2024-01-10T21:31:39.000Z","matar","mmkv5jsn","-","NVIDIA TITAN RTX","finished","2024-01-10T21:31:39.000Z","","0.9715177990549482","0.8253809083453737","0.5739169730289546","0.44451300434724905","0.03308238657941071","0.06576546227370446","9.94","75.11","0.8364756231077649"
"vgg16 cifar10 shuffle_degree: 1 5 training size 50000","2024-01-10T19:18:50.000Z","7861","2024-01-10T21:29:51.000Z","matar","3drr41uk","-","NVIDIA TITAN RTX","finished","2024-01-10T21:29:51.000Z","","0.8682210970787623","0.6831433937643647","0.4106777116738821","0.2536736632281939","0.08470390262040652","0.10568581654309248","38.94","98.794","0.04342494713926363"
"vgg16 cifar10 shuffle_degree: 4 5 training size 50000","2024-01-10T19:18:49.000Z","7835","2024-01-10T21:29:24.000Z","matar","2bumq1kq","-","NVIDIA TITAN RTX","finished","2024-01-10T21:29:24.000Z","","0.9147851928504926","0.7353253438377059","0.4753535067483781","0.2927975253881525","0.0677306460826558","0.09005083354631888","18.08","97.294","0.102942359744275"
"conv4 cifar10 3 training size 1024","2024-01-10T19:16:01.000Z","815","2024-01-10T19:29:36.000Z","matar","3fp6yz5t","-","NVIDIA TITAN RTX","finished","2024-01-10T19:29:36.000Z","","0.9969747303266848","0.9694090201925946","0.9057277222421194","0.511844491374694","0.15743160056859462","","42.61","100","0.0008339662763319211"
"conv4 cifar10 3 training size 256","2024-01-10T19:13:57.000Z","736","2024-01-10T19:26:13.000Z","matar","3jj4wdwg","-","NVIDIA TITAN RTX","finished","2024-01-10T19:26:13.000Z","","0.9996870535131452","0.98930299186556","0.9395270707115296","0.6419538068932578","0.22934510590246857","","32.4","100","0.0022366506309481338"
"conv4 cifar10 3 training size 64","2024-01-10T19:13:15.000Z","726","2024-01-10T19:25:21.000Z","matar","2v815uuh","-","NVIDIA TITAN RTX","finished","2024-01-10T19:25:21.000Z","","0.9996396770857195","0.990229011899445","0.955966184310632","0.7479003949789119","0.30874806856951326","","20.75","100","0.002587117487564683"
"conv4 cifar10 2 training size 4096","2024-01-10T19:06:27.000Z","902","2024-01-10T19:21:29.000Z","matar","1azam1bc","-","NVIDIA TITAN RTX","finished","2024-01-10T19:21:29.000Z","","0.9920332730845786","0.94647620817903","0.8234831889578951","0.3974302567794945","0.16315710132533404","","56","100","0.0004474663867313211"
"conv4 cifar10 2 training size 1024","2024-01-10T19:03:42.000Z","732","2024-01-10T19:15:54.000Z","matar","3f8r085u","-","NVIDIA TITAN RTX","finished","2024-01-10T19:15:54.000Z","","0.9979016029083788","0.9741989424100432","0.8916247950584504","0.49864261029813384","0.19171567527143632","","43.68","100","0.0010452232454554178"
"conv4 cifar10 2 training size 256","2024-01-10T19:02:39.000Z","671","2024-01-10T19:13:50.000Z","matar","3m7dnzdt","-","NVIDIA TITAN RTX","finished","2024-01-10T19:13:50.000Z","","0.9992903572572636","0.9916138027224084","0.9509140212080464","0.6500364055344542","0.2792647460542781","","32.91","100","0.0016368761862395331"
"conv4 cifar10 2 training size 64","2024-01-10T19:02:26.000Z","643","2024-01-10T19:13:09.000Z","matar","zoacznwx","-","NVIDIA TITAN RTX","finished","2024-01-10T19:13:09.000Z","","0.9994778695133866","0.9921527266662422","0.9613603754490744","0.7958203178730683","0.3491253049024092","","21.49","100","0.002919240156188607"
"conv4 cifar10 1 training size 64","2024-01-10T18:50:42.000Z","698","2024-01-10T19:02:20.000Z","matar","1g6ahy7o","-","NVIDIA TITAN RTX","finished","2024-01-10T19:02:20.000Z","","0.9993554845068128","0.99274062356214","0.9549793234533436","0.7835207230391242","0.30870995051697914","","21.45","100","0.0030465780291706324"
"conv4 cifar10 1 training size 256","2024-01-10T18:50:42.000Z","711","2024-01-10T19:02:33.000Z","matar","1mtqx2pe","-","NVIDIA TITAN RTX","finished","2024-01-10T19:02:33.000Z","","0.998617717259324","0.982934310157836","0.942019339920384","0.6081456585751994","0.27022407774570784","","31.59","100","0.0017406411789124832"
"conv4 cifar10 1 training size 1024","2024-01-10T18:50:42.000Z","775","2024-01-10T19:03:37.000Z","matar","3hu2kn0d","-","NVIDIA TITAN RTX","finished","2024-01-10T19:03:37.000Z","","0.9986713493519696","0.9752690006702972","0.8867660866161283","0.4775493643898005","0.2116078785211492","","42.86","100","0.0009726837051857729"
"conv4 cifar10 1 training size 4096","2024-01-10T18:50:42.000Z","939","2024-01-10T19:06:21.000Z","matar","xoxuwz4g","-","NVIDIA TITAN RTX","finished","2024-01-10T19:06:21.000Z","","0.9892651858710836","0.9624553557541988","0.8353498865695503","0.3825458459868581","0.15455709964268913","","55.47","100","0.0005200589064315864"
"conv4 cifar10 5 training size 50000","2024-01-10T17:39:49.000Z","4242","2024-01-10T18:50:31.000Z","matar","14w9hojq","-","NVIDIA TITAN RTX","finished","2024-01-10T18:50:31.000Z","","0.8839405430787648","0.7805712957621532","0.6044108658080646","0.3490683273749602","0.14700059610587873","","75.36","99.984","0.0008413331426240188"
"conv4 cifar10 shuffle_degree: 4 5 training size 50000","2024-01-10T17:37:48.000Z","4334","2024-01-10T18:50:02.000Z","matar","1yixca5b","-","NVIDIA TITAN RTX","finished","2024-01-10T18:50:02.000Z","","0.9282523778431234","0.8455315254041881","0.7186849070178869","0.5445208535559285","0.0943695196779171","","16.49","95.164","0.15838962472601056"
"conv4 cifar10 shuffle_degree: 2 5 training size 50000","2024-01-10T17:33:15.000Z","4264","2024-01-10T18:44:19.000Z","matar","3df7m52t","-","NVIDIA TITAN RTX","finished","2024-01-10T18:44:19.000Z","","0.912471577170238","0.8293413879786629","0.6639978080583597","0.5111204623623602","0.14038014672356425","","24.07","97.478","0.07917234269197213"
"conv4 cifar10 shuffle_degree: 9 5 training size 50000","2024-01-10T17:30:17.000Z","4163","2024-01-10T18:39:40.000Z","matar","20febxs2","-","NVIDIA TITAN RTX","finished","2024-01-10T18:39:40.000Z","","0.9692665258447084","0.928133419722686","0.7708236727758272","0.6521630859544724","0.021143286856652246","","9.72","90.718","0.30456642175637905"
"conv4 cifar10 shuffle_degree: 1 5 training size 50000","2024-01-10T17:26:18.000Z","4139","2024-01-10T18:35:17.000Z","matar","tqocr0im","-","NVIDIA TITAN RTX","finished","2024-01-10T18:35:17.000Z","","0.901119893448918","0.8127008028949295","0.6316401459765948","0.44903517304924834","0.15317209979449614","","35.17","98.712","0.04612331757023579"
"vgg16 cifar10 shuffle_degree: 2 4 training size 50000","2024-01-10T17:03:29.000Z","8140","2024-01-10T19:19:09.000Z","matar","3vbzianm","-","NVIDIA TITAN RTX","finished","2024-01-10T19:19:09.000Z","","0.895254892117162","0.6292854154515938","0.4041421087900922","0.22864645869062591","0.07121253448602513","0.09617002518956948","27.25","98.564","0.06634228759321908"
"vgg16 cifar10 shuffle_degree: 9 4 training size 50000","2024-01-10T17:03:28.000Z","8140","2024-01-10T19:19:08.000Z","matar","3pcl9efv","-","NVIDIA TITAN RTX","finished","2024-01-10T19:19:08.000Z","","0.9115591479762654","0.7350652011124137","0.5679817395342862","0.4925243673293001","0.037881426991979224","0.05723907905039217","9.92","60.264","1.165648282108136"
